item,label,subject,final_terms
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500207759A-2,Abbondanza (dipinto) - ambito napoletano (sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500280005,"Pace, Abbondanza e Concordia (disegno) by Nanin Pietro (metà sec. XIX)","Pace, Abbondanza e Concordia",['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500297849-6,Abbondanza e Misericordia (dipinto) by Lama Giovan Battista (sec. XVIII),Abbondanza e Misericordia,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1000017320,"Abbondanza (dipinto, opera isolata) - ambito Italia centrale (seconda metà sec. XVI)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200865347,Abbondanza (scultura) di Della Valle Filippo (attribuito) (sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1000017014,"Abbondanza (statuetta, opera isolata) - ambito Italia centrale (fine/ inizio secc. XVI/ XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300143285,"Abbondanza (dipinto, elemento d'insieme) di Natali Giovanni Battista (seconda metà sec. XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300069380,"L'Abbondanza (rilievo, opera isolata) di Bernasconi Tommaso (sec. XX)",L'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800216851-5,"Abbondanza (dipinto, elemento d'insieme) di Gandolfi Tommaso (fine/inizio secc. XVII/ XVIII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200865101,Abbondanza (statuetta) - ambito di Augusta (metà sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800285511,Abbondanza (gemma) - produzione italiana (secc. XVI/ XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303267423-1_3,"soggetto profano (personificazione dell'Abbondanza?) (decorazione plastico-pittorica, elemento d'insieme) by Pippi Giulio detto Giulio Romano (bottega) (sec. XVI)",soggetto profano (personificazione dell'Abbondanza?),['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200262506,"..................., Abbondanza, Fede e angioletti con la croce (gruppo scultoreo) di Baratta Giovanni Maria (sec. XVII)","Abbondanza, Fede e angioletti con la croce",['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900475961,"Abbondanza (stampa, elemento d'insieme) di Ferroverde Filippo (sec. XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100206545-2,"Abbondanza (decorazione pittorica, elemento d'insieme) by Galliari Giovannino (ultimo quarto sec. XVIII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200010115,Abbondanza (placchetta) - ambito Italia centrale (sec. XIX),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281646-1_4,Abbondanza (dipinto) di Marchetti Marco detto Marco da Faenza (sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800310890,"Allegoria della Fortuna o dell'Abbondanza, Abbondanza (dipinto, opera isolata) di Rubini Pietro - ambito parmense (metà sec. XVIII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800285568,Abbondanza (gemma) - produzione italiana (secc. XVI/ XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900162510,Abbondanza (cammeo) - bottega italiana (prima metà sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900006727,Abbondanza (statuetta) by Leoni Leone (sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200429007-1,Abbondanza (rilievo) - ambito romano (ultimo quarto sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281373-1,"allegoria dell'Abbondanza (decorazione musiva) di Buontalenti Bernardo, Ferrucci Battista di Francesco detto Battista del Tadda (sec. XVI)",allegoria dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100142467,Abbondanza (scultura) - ambito Italia centrale (fine/inizio secc. XVIII/ XIX),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500042518,Abbondanza (dipinto) by Lorenzi Francesco (seconda metà sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500295610,Abbondanza (dipinto) by Ghisolfi Giovanni (terzo quarto sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100139860,Abbondanza (disegno) - ambito senese (sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500699558-3,"Abbondanza (bassorilievo, elemento d'insieme) - ambito veneto (inizio XVIII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300201336-14,"Abbondanza (scultura, elemento d'insieme) - bottega bergamasca (sec. XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300149920-4_5,"Figura allegorica femminile (Abbondanza ?) (dipinto, elemento d'insieme) di Marone Pietro (fine sec. XVI)",Figura allegorica femminile (Abbondanza ?),['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0301934492,"Allegoria dell'Abbondanza (medaglia, opera isolata) - ambito italiano (sec. XX)",Allegoria dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500293773,Abbondanza (disegno) by Busato Giovanni (sec. XIX),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500083578,allegoria dell'Abbondanza (dipinto) - ambito veneto (primo quarto sec. XVIII),allegoria dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/Lombardia/HistoricOrArtisticProperty/P0120-00087_R03,Allegoria dell'Abbondanza (disegno) - ambito lombardo (inizio sec. XVIII),Allegoria dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200186300-87,"Carità e Abbondanza (dipinto murale, elemento d'insieme) di Agresti Livio detto Ricciutino (attribuito), Bonaccorsi Pietro detto Perin del Vaga (sec. XVI)",Carità e Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300155375,"Statue dell'Abbondanza e della Carità, due genietti funerari (decorazione plastica, opera isolata) by Sala Giovanni Angelo (ultimo quarto sec. XVII)","Statue dell'Abbondanza e della Carità, due genietti funerari",['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500051469,L'Abbondanza (scultura) - ambito bellunese (primo quarto sec. XVIII),L'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100073430,allegoria della Forza e dell'Abbondanza (scultura) by Amantini Tommaso (sec. XVII),allegoria della Forza e dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500179382-11,"Abbondanza (dipinto, elemento d'insieme) - ambito veneto (sec. XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500094044-3,Abbondanza (statua) by Segala Francesco (sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200705714,Abbondanza (statua) by Tadolini Giulio (sec. XX),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100200267-2,"allegoria dell'Abbondanza (candeliere, pendant) - manifattura piemontese (metà sec. XIX)",allegoria dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900227232,"allegoria della Pace e dell'Abbondanza (stampa) di Reni Guido, Coriolano Bartolomeo (secondo quarto sec. XVII)",allegoria della Pace e dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/2000007198,L'Abbondanza sotto il regno di Napoleone (dipinto) - ambito fiorentino (fine sec. XVIII),L'Abbondanza sotto il regno di Napoleone,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900016628,Abbondanza (placchetta) - manifattura fiorentina (seconda metà sec. XV),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289222,"Abbondanza (statua) by Barbatelli Bernardino detto il Poccetti (e aiuti), Salvini Sebastiano (secc. XVI/ XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600170430-3,Abbondanza (dipinto) by Elmo Serafino (sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200217850-0,"stemma del Commendatore di S. Spirito Ludovico Simonetta tra la Carità e l'Abbondanza (dipinto, insieme) - ambito romano (seconda metà sec. XVI)",stemma del Commendatore di S. Spirito Ludovico Simonetta tra la Carità e l'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500279797,Abbondanza (disegno) di Lorenzi Francesco (sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200217814,"Abbondanza (dipinto, ciclo) by Perillo Ercole (attribuito) (seconda metà sec. XVI)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500038101-2,allegoria della Forza e dell'Abbondanza (scultura) di Piazzetta Giacomo (secc. XVII/ XIX),allegoria della Forza e dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100139861,Abbondanza (disegno) - ambito senese (sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200237830-8,Abbondanza (dipinto) - ambito romano (seconda metà sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500376649,Abbondanza (dipinto) by Falcone Aniello (sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500053464,Abbondanza (dipinto) di De Ferrari Antonio detto Foler (attribuito) (fine/inizio secc. XVI/ XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100209341-13,Abbondanza (decorazione plastica) by Brandani Federico (sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500312187,allegoria dell'Abbondanza (scultura) - ambito veneto (prima metà sec. XVIII),allegoria dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100209342-15,Abbondanza e figure allegoriche (decorazione plastica) by Brandani Federico (e aiuti) (sec. XVI),Abbondanza e figure allegoriche,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100209342-19,Abbondanza (decorazione plastica) di Brandani Federico (e aiuti) (sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900186667,"Abbondanza (dipinto, elemento d'insieme) di Neroni Bartolomeo detto Riccio (secondo quarto sec. XVI)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300209965,"Abbondanza (statua, opera isolata) - ambito italiano (sec. XVIII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1000017002,"Abbondanza (rilievo, opera isolata) - ambito dell'Italia centrale (sec. XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900129686,Abbondanza (cammeo) - bottega tedesca (?) (prima metà sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642663,Abbondanza (decorazione a intaglio) - bottega francese (sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642471,Abbondanza (decorazione a intaglio) - bottega italiana (sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201013857,Abbondanza (statua) by Maratta Francesco detto Padovano (prima metà sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800310863,"Allegoria dell'Abbondanza, Abbondanza (dipinto, opera isolata) by Spolverini Ilario (fine sec. XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1800035894-8,"Abbondanza (dipinto, elemento d'insieme) - bottega calabrese (sec. XIX)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800156305,"Abbondanza; Carità; Sapienza; Temperanza (statua, serie) - ambito parmense-piacentino (secondo quarto sec. XVIII)",Abbondanza; Carità; Sapienza; Temperanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700066752,"Abbondanza (stampa, elemento d'insieme) di Greuter Johann Friedrich (sec. XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800310879,"Allegoria della Generosità, Abbondanza (dipinto, opera isolata) di Rubini Pietro - ambito parmense (metà sec. XVIII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900745503,Abbondanza (arazzo) - manifattura fiorentina (prima metà sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300619942,"L'allenza tra la Pace e l'Abbondanza, Allegoria della Pace e dell'Abbondanza (stampa) by Coriolano Bartolomeo, Reni Guido (sec. XVII)",Allegoria della Pace e dell'Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500148979,Abbondanza (dipinto) - ambito veneto (secc. XVII/ XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100209339-15,Abbondanza (decorazione plastica) by Brandani Federico (sec. XVI),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800259403,Abbondanza (statua) - ambito piacentino (sec. XVII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900527290,"Abbondanza (scultura, opera isolata) di Griselli Italo Orlando (sec. XX)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900643303,Abbondanza (decorazione a intaglio) - bottega italiana (sec. XVIII),Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900301471,"Abbondanza (stampa) by Dorigny Michele, Tortebat François, Vouet Simon (sec. XVII)",Abbondanza,['Abbondanza']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300155434,"Giustizia e Abbondanza, putti, cariatidi e quattro profeti (decorazione plastica, complesso decorativo) di Sala Gerolamo (fine sec. XVII)","Giustizia e Abbondanza, putti, cariatidi e quattro profeti","['Abbondanza', 'Giustizia', 'putti']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200258025B,Allegoria dell'Abbondanza; putti (decorazione a intarsio) - ambito romano (sec. XVIII),Allegoria dell'Abbondanza; putti,"['Abbondanza', 'putti']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100171904,"Didone accoglie Ascanio, Acate e altri esuli troiani che recano doni (arazzo, opera isolata) di Bruno Antonio, Molinari Giovanni Domenico, De Mura Francesco, Bianchi Carlo Felice, Rossi Mariano - manifattura torinese (ultimo quarto sec. XVIII)","Didone accoglie Ascanio, Acate e altri esuli troiani che recano doni","['Acate', 'Ascanio', 'Didone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900648424,Enea e Acate nella foresta di Cartagine (dipinto) di De Parme Julien (sec. XVIII),Enea e Acate nella foresta di Cartagine,"['Acate', 'Enea']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800404034,Enea e Acate parlano con Venere sotto le sembianze di cacciatrice (dipinto) di Guarana Vincenzo (ultimo quarto sec. XVIII),Enea e Acate parlano con Venere sotto le sembianze di cacciatrice,"['Acate', 'Enea', 'Venere']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800105271,"Enea e Acate incontrano Venere (tagliere da Impagliata, opera isolata) by Nicola da Urbino (maniera) - ambito urbinate (prima metà sec. XVI)",Enea e Acate incontrano Venere,"['Acate', 'Enea', 'Venere']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800086583,"Venere con Enea e il fido Acate (stampa) di Fontana Pietro, Del Frate Domenico (sec. XIX)",Venere con Enea e il fido Acate,"['Acate', 'Enea', 'Venere']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200237830-9,Ercole e Acheloo (dipinto) - ambito romano (seconda metà sec. XVI),Ercole e Acheloo,"['Acheloo', 'Ercole']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303267714-1_9,"Ercole e Acheloo (?) (dipinto murale) di Viani, Antonio Maria (cerchia) (primo quarto sec. XVII)",Ercole e Acheloo (?),"['Acheloo', 'Ercole']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800083661,Ercole e Acheloo (stampa smarginata) by Bonasone Giulio (sec. XVI),Ercole e Acheloo,"['Acheloo', 'Ercole']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900383402-2,"Ercole e Acheloo (stampa smarginata, serie) di Rosso Fiorentino, Caraglio Giovanni Giacomo (primo quarto sec. XVI)",Ercole e Acheloo,"['Acheloo', 'Ercole']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800285416,Ercole con la testa di Acheloo (gemma) - produzione romana (sec. I a.C),Ercole con la testa di Acheloo,"['Acheloo', 'Ercole']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201033544,Ercole riceve dalle ninfe il corno di Acheloo (dipinto) di Unterberger Christoph (sec. XVIII),Ercole riceve dalle ninfe il corno di Acheloo,"['Acheloo', 'Ercole']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0303267714-1_6,"Ercole e Acheloo (dipinto murale) by Viani, Antonio Maria (cerchia) (primo quarto sec. XVII)",Ercole e Acheloo,"['Acheloo', 'Ercole']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300097777-2,"Metamorfosi di Loti con Teseo e il fiume Acheloo; o Metamorfosi di Mirra; o Apollo, Dafne e il fiume Peneo nella Valle di Tempe, Metamorfosi di Loti con Teseo e il fiume Acheloo (dipinto, ciclo) by Luini Bernardino (sec. XVI)",Metamorfosi di Loti con Teseo e il fiume Acheloo,"['Acheloo', 'Teseo']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800069917-9,grotta che conduce all'Acheronte (disegno) by Galliari Giuseppino (attribuito) (sec. XVIII),grotta che conduce all'Acheronte,['Acheronte']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700090263,"Morte di Achille (dipinto, opera isolata) by Merighi Francesco (secondo quarto sec. XVIII)",Morte di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0301967184-2,Achille a Sciro (disegno) di Dell'Era Giovan Battista (fine sec. XVIII),Achille a Sciro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500672914,caricatura di Achille Lauro come Franceschiello tra un piatto di spaghetti e due sacchi di denaro (manifesto) - ambito italiano (sec. XX),caricatura di Achille Lauro come Franceschiello tra un piatto di spaghetti e due sacchi di denaro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300198142,"Guerriero antico (Achille ?) (busto, opera isolata) - bottega lombarda (fine sec. XVIII)",Guerriero antico (Achille ?),['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100209340-19,morte di Achille (decorazione plastica) by Brandani Federico (sec. XVI),morte di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201030637-1,carro di Achille (scomparto di trittico) di Previati Gaetano (sec. XX),carro di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642533,Achille (decorazione a intaglio) - bottega italiana (prima metà sec. XVIII),Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500013641-7,Achille rifiuta il combattimento (dipinto) di Santi Sebastiano (sec. XIX),Achille rifiuta il combattimento,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900383383,Morte di Achille (stampa smarginata) - ambito romano (prima metà sec. XVII),Morte di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500013641-4,Achille armato si accinge a scendere in campo contro i troiani (dipinto) di Santi Sebastiano (sec. XIX),Achille armato si accinge a scendere in campo contro i troiani,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201030637-2,cadavere di Achille (scomparto di trittico) di Previati Gaetano (sec. XX),cadavere di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289537,Achille (matrice) by Paoletti Bartolomeo (sec. XVIII),Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100171960,"Alessandro Magno sulla tomba di Achille (dipinto, opera isolata) di Nepote Ignazio (attribuito) (secondo quarto sec. XVIII)",Alessandro Magno sulla tomba di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100200990,"Achille a Sciro (dipinto, opera isolata) di Biscarra Giovanni Battista (secondo quarto sec. XIX)",Achille a Sciro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800404036,Achille affronta il fiume Scamandro (dipinto) by Gibelin Esprit Antoine (terzo quarto sec. XVIII),Achille affronta il fiume Scamandro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900095713,Achille guida una biga (orologio - da tavolo) by Leroy - manifattura parigina (sec. XIX),Achille guida una biga,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642524,Achille citaredo (decorazione a intaglio) - bottega italiana (prima metà sec. XVIII),Achille citaredo,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500672870,caricatura di Achille Lauro tra un ravanello e una corona (manifesto) - ambito italiano (sec. XX),caricatura di Achille Lauro tra un ravanello e una corona,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800260371,Alessandro Magno fa porre i libri di Omero nella tomba di Achille (dipinto) di Panini Giovanni Paolo (sec. XVIII),Alessandro Magno fa porre i libri di Omero nella tomba di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201008877,Alessandro Magno sulla tomba di Achille (dipinto) - ambito napoletano (seconda metà sec. XVII),Alessandro Magno sulla tomba di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100114022,Achille (disegno) - ambito italiano (secc. XVIII/ XIX),Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500672915,caricatura di Achille Lauro come Franceschiello tra un piatto di spaghetti e due sacchi di denaro (manifesto) - ambito italiano (sec. XX),caricatura di Achille Lauro come Franceschiello tra un piatto di spaghetti e due sacchi di denaro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1201030637-0,"Eroica, storie di Achille (trittico, insieme) by Previati Gaetano (sec. XX)",storie di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500672916,caricatura di Achille Lauro come Franceschiello tra un piatto di spaghetti e due sacchi di denaro (manifesto) - ambito italiano (sec. XX),caricatura di Achille Lauro come Franceschiello tra un piatto di spaghetti e due sacchi di denaro,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500664185,caricatura di Achille Lauro che pesca seduto su una nave (manifesto) - ambito italiano (sec. XX),caricatura di Achille Lauro che pesca seduto su una nave,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100171874,"Alessandro Magno sulla tomba di Achille (arazzo, opera isolata) di Beaumont Claudio Francesco, Demignot Vittorio, Nepote Ignazio (attribuito) - manifattura torinese (secondo quarto sec. XVIII)",Alessandro Magno sulla tomba di Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900643294,Achille citaredo (decorazione a intaglio) - bottega italiana (sec. XVII),Achille citaredo,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900594634,"Briseide tolta ad Achille (stampa) by Nenci Francesco, Zignani Marco (prima metà sec. XIX)",Briseide tolta ad Achille,"['Achille', 'Briseide']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100142386,"separazione di Briseide da Achille (stampa a colori) by Bartolozzi Francesco, Cipriani Giovanni Battista (sec. XVIII)",separazione di Briseide da Achille,"['Achille', 'Briseide']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900450999,Briseide lascia la tenda di Achille (rilievo) by Fontana Ferdinando (attribuito) (prima metà sec. XIX),Briseide lascia la tenda di Achille,"['Achille', 'Briseide']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0700034272-2,"Briseide condotta al cospetto di Achille, Briseide condotta al cospetto di Achille (dipinto, elemento d'insieme) by Frascheri Giuseppe (metà sec. XIX)",Briseide condotta al cospetto di Achille,"['Achille', 'Briseide']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500013641-6,Euribate e Taltibio tolgono Briseide ad Achille (dipinto) di Santi Sebastiano (sec. XIX),Euribate e Taltibio tolgono Briseide ad Achille,"['Achille', 'Briseide', 'Taltibio']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500320338,Achille educato da Chirone (gruppo scultoreo) - Real Fabbrica di Napoli (sec. XIX),Achille educato da Chirone,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0100171826,"Achille educato da Chirone (arazzo, opera isolata) di Jordaens Jacob (attribuito), Raes François - manifattura di Bruxelles (terzo quarto sec. XVII)",Achille educato da Chirone,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800083512,"Achille educato da Chirone (stampa smarginata) di Castiglione Giovanni Benedetto detto Grechetto, Zompini Gaetano (sec. XVIII)",Achille educato da Chirone,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900162472,Achille educato da Chirone (cammeo) - bottega italiana (sec. II),Achille educato da Chirone,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1200960088,Achille educato da Chirone (dipinto) - ambito romano (sec. XVII),Achille educato da Chirone,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500293208,Achille educato da Chirone (scultura miniaturistica) by Tagliolini Filippo (sec. XVIII),Achille educato da Chirone,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300619614,"L'educazione di Achille, Chirone educa Achille (stampa) di Bervic Charles Clément, Regnault Jean Baptiste (sec. XVIII)",Chirone educa Achille,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500573481,Achille e Chirone (disegno) di La Volpe Nicola (terzo quarto sec. XIX),Achille e Chirone,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800083460,"Achille educato da Chirone (stampa) di Rosselli Matteo, Allegranti Ranieri, Cecchi Giovanni Battista (sec. XVIII)",Achille educato da Chirone,"['Achille', 'Chirone']"
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900649848,Achille educato da Chirone (matrice) di Paoletti Bartolomeo (sec. XVIII),Achille educato da Chirone,"['Achille', 'Chirone']"
